#term ID	term description	genes mapped	enrichment score	direction	false discovery rate	method	matching proteins in your input (IDs)	matching proteins in your input (labels)
GO:0031983	Vesicle lumen	114	0.846838	bottom	1.82e-08	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000211998,9606.ENSP00000215754,9606.ENSP00000216124,9606.ENSP00000216392,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000218516,9606.ENSP00000219022,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000227266,9606.ENSP00000252699,9606.ENSP00000257264,9606.ENSP00000258145,9606.ENSP00000259457,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261416,9606.ENSP00000261712,9606.ENSP00000262193,9606.ENSP00000262455,9606.ENSP00000262776,9606.ENSP00000264639,9606.ENSP00000267884,9606.ENSP00000268695,9606.ENSP00000269848,9606.ENSP00000271308,9606.ENSP00000271638,9606.ENSP00000275493,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000286788,9606.ENSP00000290158,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000294742,9606.ENSP00000296370,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000306920,9606.ENSP00000307940,9606.ENSP00000309474,9606.ENSP00000310129,9606.ENSP00000320171,9606.ENSP00000321584,9606.ENSP00000335153,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340648,9606.ENSP00000340736,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000344829,9606.ENSP00000345347,9606.ENSP00000346839,9606.ENSP00000347872,9606.ENSP00000348442,9606.ENSP00000348965,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000354532,9606.ENSP00000355011,9606.ENSP00000356574,9606.ENSP00000358045,9606.ENSP00000359540,9606.ENSP00000359991,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000361965,9606.ENSP00000363603,9606.ENSP00000364782,9606.ENSP00000365042,9606.ENSP00000366525,9606.ENSP00000367220,9606.ENSP00000367615,9606.ENSP00000368646,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000371393,9606.ENSP00000375978,9606.ENSP00000376886,9606.ENSP00000377508,9606.ENSP00000377696,9606.ENSP00000377941,9606.ENSP00000378731,9606.ENSP00000378760,9606.ENSP00000381607,9606.ENSP00000386284,9606.ENSP00000386541,9606.ENSP00000390265,9606.ENSP00000391211,9606.ENSP00000395473,9606.ENSP00000396937,9606.ENSP00000401508,9606.ENSP00000405573,9606.ENSP00000411613,9606.ENSP00000416066,9606.ENSP00000418695,9606.ENSP00000419425,9606.ENSP00000428184,9606.ENSP00000437125,9606.ENSP00000442318,9606.ENSP00000466259,9606.ENSP00000481029,9606.ENSP00000481038,9606.ENSP00000487444,9606.ENSP00000494040,9606.ENSP00000496166	FUCA2,GRN,VCL,MIF,ARSA,PYGL,PYGB,CTSZ,GLA,OLFM4,PSMD7,PSMA2,CTSC,ACTN4,TCN1,GNS,PSMB7,GGH,THBS1,HEXB,PSMD11,PSMB1,ERP44,LGALS3BP,PSMD3,SRP14,GALNS,PFKL,PSMA5,S100A11,EGFR,OLA1,APP,CCT8,KPNB1,PDXK,CSTB,ARPC5,S100P,CCT2,GUSB,PA2G4,GLB1,EEF2,PSMD1,PSMD2,PKM,IMPDH2,HSP90AA1,TUBB,EEF1A1,HUWE1,GYG1,TUBB4B,PRDX6,QPCT,HMGB1,FN1,VAT1,PSMD12,DYNC1H1,VCP,XRCC6,PNP,ILF2,QSOX1,ECM1,CREG1,PGAM1,HSP90AB1,DPP7,CTSA,CAP1,ADA,FUCA1,NEU1,CSNK2B,FTL,ACTR2,APRT,PRDX4,TXNDC5,GDI2,SERPINB1,PGM2,XRCC5,NME2,JUP,NIT2,ACTN1,ALDOC,MVP,GSTP1,ALAD,PSMD14,IDH1,PSMC2,MAN2B1,PSMD13,NAPRT,GPI,AOC1,SERPINA1,PSMD6,PPIA,SDCBP,HSPA8,CAND1,ACLY,PSMC3,CYFIP1,SPTAN1,DDX3X,ALDOA
GO:0034774	Secretory granule lumen	112	0.857178	bottom	1.82e-08	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000211998,9606.ENSP00000215754,9606.ENSP00000216124,9606.ENSP00000216392,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000218516,9606.ENSP00000219022,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000227266,9606.ENSP00000252699,9606.ENSP00000257264,9606.ENSP00000258145,9606.ENSP00000259457,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261416,9606.ENSP00000261712,9606.ENSP00000262193,9606.ENSP00000262455,9606.ENSP00000262776,9606.ENSP00000264639,9606.ENSP00000267884,9606.ENSP00000268695,9606.ENSP00000269848,9606.ENSP00000271308,9606.ENSP00000271638,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000286788,9606.ENSP00000290158,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000294742,9606.ENSP00000296370,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000306920,9606.ENSP00000307940,9606.ENSP00000309474,9606.ENSP00000310129,9606.ENSP00000320171,9606.ENSP00000321584,9606.ENSP00000335153,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340648,9606.ENSP00000340736,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000344829,9606.ENSP00000345347,9606.ENSP00000346839,9606.ENSP00000347872,9606.ENSP00000348442,9606.ENSP00000348965,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000354532,9606.ENSP00000355011,9606.ENSP00000356574,9606.ENSP00000358045,9606.ENSP00000359540,9606.ENSP00000359991,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000363603,9606.ENSP00000364782,9606.ENSP00000365042,9606.ENSP00000366525,9606.ENSP00000367220,9606.ENSP00000367615,9606.ENSP00000368646,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000371393,9606.ENSP00000375978,9606.ENSP00000376886,9606.ENSP00000377508,9606.ENSP00000377696,9606.ENSP00000377941,9606.ENSP00000378731,9606.ENSP00000378760,9606.ENSP00000381607,9606.ENSP00000386284,9606.ENSP00000386541,9606.ENSP00000390265,9606.ENSP00000391211,9606.ENSP00000395473,9606.ENSP00000396937,9606.ENSP00000401508,9606.ENSP00000405573,9606.ENSP00000411613,9606.ENSP00000416066,9606.ENSP00000418695,9606.ENSP00000419425,9606.ENSP00000428184,9606.ENSP00000437125,9606.ENSP00000442318,9606.ENSP00000466259,9606.ENSP00000481029,9606.ENSP00000481038,9606.ENSP00000487444,9606.ENSP00000494040,9606.ENSP00000496166	FUCA2,GRN,VCL,MIF,ARSA,PYGL,PYGB,CTSZ,GLA,OLFM4,PSMD7,PSMA2,CTSC,ACTN4,TCN1,GNS,PSMB7,GGH,THBS1,HEXB,PSMD11,PSMB1,ERP44,LGALS3BP,PSMD3,SRP14,GALNS,PFKL,PSMA5,S100A11,OLA1,APP,CCT8,KPNB1,PDXK,CSTB,ARPC5,S100P,CCT2,GUSB,PA2G4,GLB1,EEF2,PSMD1,PSMD2,PKM,IMPDH2,HSP90AA1,TUBB,EEF1A1,HUWE1,GYG1,TUBB4B,PRDX6,QPCT,HMGB1,FN1,VAT1,PSMD12,DYNC1H1,VCP,XRCC6,PNP,ILF2,QSOX1,ECM1,CREG1,PGAM1,HSP90AB1,DPP7,CTSA,CAP1,FUCA1,NEU1,CSNK2B,FTL,ACTR2,APRT,PRDX4,TXNDC5,GDI2,SERPINB1,PGM2,XRCC5,NME2,JUP,NIT2,ACTN1,ALDOC,MVP,GSTP1,ALAD,PSMD14,IDH1,PSMC2,MAN2B1,PSMD13,NAPRT,GPI,AOC1,SERPINA1,PSMD6,PPIA,SDCBP,HSPA8,CAND1,ACLY,PSMC3,CYFIP1,SPTAN1,DDX3X,ALDOA
GO:0060205	Cytoplasmic vesicle lumen	113	0.845496	bottom	2.22e-08	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000211998,9606.ENSP00000215754,9606.ENSP00000216124,9606.ENSP00000216392,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000218516,9606.ENSP00000219022,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000227266,9606.ENSP00000252699,9606.ENSP00000257264,9606.ENSP00000258145,9606.ENSP00000259457,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261416,9606.ENSP00000261712,9606.ENSP00000262193,9606.ENSP00000262455,9606.ENSP00000262776,9606.ENSP00000264639,9606.ENSP00000267884,9606.ENSP00000268695,9606.ENSP00000269848,9606.ENSP00000271308,9606.ENSP00000271638,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000286788,9606.ENSP00000290158,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000294742,9606.ENSP00000296370,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000306920,9606.ENSP00000307940,9606.ENSP00000309474,9606.ENSP00000310129,9606.ENSP00000320171,9606.ENSP00000321584,9606.ENSP00000335153,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340648,9606.ENSP00000340736,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000344829,9606.ENSP00000345347,9606.ENSP00000346839,9606.ENSP00000347872,9606.ENSP00000348442,9606.ENSP00000348965,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000354532,9606.ENSP00000355011,9606.ENSP00000356574,9606.ENSP00000358045,9606.ENSP00000359540,9606.ENSP00000359991,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000361965,9606.ENSP00000363603,9606.ENSP00000364782,9606.ENSP00000365042,9606.ENSP00000366525,9606.ENSP00000367220,9606.ENSP00000367615,9606.ENSP00000368646,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000371393,9606.ENSP00000375978,9606.ENSP00000376886,9606.ENSP00000377508,9606.ENSP00000377696,9606.ENSP00000377941,9606.ENSP00000378731,9606.ENSP00000378760,9606.ENSP00000381607,9606.ENSP00000386284,9606.ENSP00000386541,9606.ENSP00000390265,9606.ENSP00000391211,9606.ENSP00000395473,9606.ENSP00000396937,9606.ENSP00000401508,9606.ENSP00000405573,9606.ENSP00000411613,9606.ENSP00000416066,9606.ENSP00000418695,9606.ENSP00000419425,9606.ENSP00000428184,9606.ENSP00000437125,9606.ENSP00000442318,9606.ENSP00000466259,9606.ENSP00000481029,9606.ENSP00000481038,9606.ENSP00000487444,9606.ENSP00000494040,9606.ENSP00000496166	FUCA2,GRN,VCL,MIF,ARSA,PYGL,PYGB,CTSZ,GLA,OLFM4,PSMD7,PSMA2,CTSC,ACTN4,TCN1,GNS,PSMB7,GGH,THBS1,HEXB,PSMD11,PSMB1,ERP44,LGALS3BP,PSMD3,SRP14,GALNS,PFKL,PSMA5,S100A11,OLA1,APP,CCT8,KPNB1,PDXK,CSTB,ARPC5,S100P,CCT2,GUSB,PA2G4,GLB1,EEF2,PSMD1,PSMD2,PKM,IMPDH2,HSP90AA1,TUBB,EEF1A1,HUWE1,GYG1,TUBB4B,PRDX6,QPCT,HMGB1,FN1,VAT1,PSMD12,DYNC1H1,VCP,XRCC6,PNP,ILF2,QSOX1,ECM1,CREG1,PGAM1,HSP90AB1,DPP7,CTSA,CAP1,ADA,FUCA1,NEU1,CSNK2B,FTL,ACTR2,APRT,PRDX4,TXNDC5,GDI2,SERPINB1,PGM2,XRCC5,NME2,JUP,NIT2,ACTN1,ALDOC,MVP,GSTP1,ALAD,PSMD14,IDH1,PSMC2,MAN2B1,PSMD13,NAPRT,GPI,AOC1,SERPINA1,PSMD6,PPIA,SDCBP,HSPA8,CAND1,ACLY,PSMC3,CYFIP1,SPTAN1,DDX3X,ALDOA
GO:1904813	ficolin-1-rich granule lumen	71	0.895581	bottom	2.66e-06	ks	9606.ENSP00000211998,9606.ENSP00000215754,9606.ENSP00000216392,9606.ENSP00000217131,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000228740,9606.ENSP00000252244,9606.ENSP00000258145,9606.ENSP00000259457,9606.ENSP00000261712,9606.ENSP00000262193,9606.ENSP00000264639,9606.ENSP00000267884,9606.ENSP00000269848,9606.ENSP00000271308,9606.ENSP00000273550,9606.ENSP00000286788,9606.ENSP00000290158,9606.ENSP00000291568,9606.ENSP00000294742,9606.ENSP00000296456,9606.ENSP00000302728,9606.ENSP00000306920,9606.ENSP00000307940,9606.ENSP00000310129,9606.ENSP00000320171,9606.ENSP00000321584,9606.ENSP00000335153,9606.ENSP00000339063,9606.ENSP00000340648,9606.ENSP00000340736,9606.ENSP00000344829,9606.ENSP00000345347,9606.ENSP00000345672,9606.ENSP00000348442,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000354532,9606.ENSP00000355011,9606.ENSP00000357981,9606.ENSP00000359991,9606.ENSP00000360609,9606.ENSP00000364802,9606.ENSP00000365042,9606.ENSP00000367220,9606.ENSP00000368646,9606.ENSP00000371152,9606.ENSP00000371393,9606.ENSP00000376886,9606.ENSP00000377508,9606.ENSP00000378731,9606.ENSP00000378760,9606.ENSP00000381448,9606.ENSP00000381607,9606.ENSP00000386284,9606.ENSP00000386541,9606.ENSP00000390265,9606.ENSP00000391211,9606.ENSP00000396937,9606.ENSP00000405573,9606.ENSP00000416066,9606.ENSP00000418695,9606.ENSP00000419425,9606.ENSP00000431984,9606.ENSP00000437125,9606.ENSP00000442318,9606.ENSP00000466259,9606.ENSP00000481029,9606.ENSP00000494040,9606.ENSP00000496166	VCL,MIF,PYGL,CTSZ,PSMD7,PSMA2,LTA4H,KRT1,GNS,PSMB7,PSMD11,PSMB1,PSMD3,SRP14,PFKL,PSMA5,FTH1,CCT8,KPNB1,CSTB,ARPC5,APEH,GUSB,GLB1,EEF2,PSMD2,PKM,IMPDH2,HSP90AA1,EEF1A1,HUWE1,GYG1,QPCT,HMGB1,CTSB,PSMD12,VCP,XRCC6,PNP,ILF2,CTSS,PGAM1,HSP90AB1,HSPA1A,CSNK2B,ACTR2,PRDX4,ASAH1,PGM2,NME2,JUP,ALDOC,MVP,CST3,GSTP1,ALAD,PSMD14,IDH1,PSMC2,PSMD13,GPI,SERPINA1,PSMD6,PPIA,CAPN1,HSPA8,CAND1,ACLY,PSMC3,DDX3X,ALDOA
GO:0030141	Secretory granule	175	0.549099	bottom	1.63e-05	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000161559,9606.ENSP00000199764,9606.ENSP00000205402,9606.ENSP00000211998,9606.ENSP00000215754,9606.ENSP00000216124,9606.ENSP00000216181,9606.ENSP00000216392,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000218516,9606.ENSP00000219022,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000227266,9606.ENSP00000228740,9606.ENSP00000249923,9606.ENSP00000252244,9606.ENSP00000252699,9606.ENSP00000254301,9606.ENSP00000257264,9606.ENSP00000258145,9606.ENSP00000259457,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261416,9606.ENSP00000261712,9606.ENSP00000262193,9606.ENSP00000262455,9606.ENSP00000262506,9606.ENSP00000262646,9606.ENSP00000262776,9606.ENSP00000264639,9606.ENSP00000264710,9606.ENSP00000265062,9606.ENSP00000267884,9606.ENSP00000268150,9606.ENSP00000268182,9606.ENSP00000268695,9606.ENSP00000269848,9606.ENSP00000271308,9606.ENSP00000271638,9606.ENSP00000273130,9606.ENSP00000273398,9606.ENSP00000273550,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000286788,9606.ENSP00000287097,9606.ENSP00000290158,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000294742,9606.ENSP00000294785,9606.ENSP00000296370,9606.ENSP00000296456,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000304669,9606.ENSP00000305692,9606.ENSP00000306100,9606.ENSP00000306920,9606.ENSP00000307940,9606.ENSP00000309474,9606.ENSP00000310129,9606.ENSP00000313875,9606.ENSP00000314067,9606.ENSP00000317334,9606.ENSP00000320171,9606.ENSP00000320866,9606.ENSP00000321584,9606.ENSP00000327694,9606.ENSP00000333298,9606.ENSP00000335153,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340019,9606.ENSP00000340648,9606.ENSP00000340736,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000344829,9606.ENSP00000345347,9606.ENSP00000345672,9606.ENSP00000346839,9606.ENSP00000347872,9606.ENSP00000348442,9606.ENSP00000348461,9606.ENSP00000348965,9606.ENSP00000349437,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000354532,9606.ENSP00000355011,9606.ENSP00000356574,9606.ENSP00000357981,9606.ENSP00000358045,9606.ENSP00000359540,9606.ENSP00000359991,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000363603,9606.ENSP00000364403,9606.ENSP00000364782,9606.ENSP00000364802,9606.ENSP00000365042,9606.ENSP00000366525,9606.ENSP00000367220,9606.ENSP00000367323,9606.ENSP00000367615,9606.ENSP00000368646,9606.ENSP00000369055,9606.ENSP00000369081,9606.ENSP00000369129,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000371152,9606.ENSP00000371393,9606.ENSP00000371958,9606.ENSP00000373706,9606.ENSP00000373918,9606.ENSP00000375978,9606.ENSP00000376297,9606.ENSP00000376886,9606.ENSP00000377055,9606.ENSP00000377508,9606.ENSP00000377696,9606.ENSP00000377941,9606.ENSP00000378394,9606.ENSP00000378731,9606.ENSP00000378760,9606.ENSP00000381448,9606.ENSP00000381607,9606.ENSP00000385905,9606.ENSP00000386284,9606.ENSP00000386541,9606.ENSP00000388996,9606.ENSP00000390265,9606.ENSP00000391211,9606.ENSP00000395473,9606.ENSP00000396937,9606.ENSP00000398632,9606.ENSP00000400175,9606.ENSP00000401508,9606.ENSP00000405573,9606.ENSP00000408411,9606.ENSP00000411613,9606.ENSP00000415034,9606.ENSP00000415786,9606.ENSP00000416066,9606.ENSP00000418525,9606.ENSP00000418695,9606.ENSP00000419425,9606.ENSP00000428184,9606.ENSP00000431984,9606.ENSP00000437125,9606.ENSP00000442318,9606.ENSP00000447730,9606.ENSP00000455114,9606.ENSP00000466259,9606.ENSP00000481029,9606.ENSP00000481038,9606.ENSP00000484343,9606.ENSP00000487444,9606.ENSP00000493560,9606.ENSP00000494040,9606.ENSP00000495247,9606.ENSP00000496166,9606.ENSP00000497691,9606.ENSP00000498587	FUCA2,GRN,CEACAM1,CEACAM6,DLD,VCL,MIF,ARSA,MYH9,PYGL,PYGB,CTSZ,GLA,OLFM4,PSMD7,PSMA2,CTSC,LTA4H,COPB1,KRT1,ACTN4,LGALS3,TCN1,GNS,PSMB7,GGH,THBS1,HEXB,PSMD11,PSMB1,ERP44,CSNK2A2,RAB2A,LGALS3BP,PSMD3,RAB10,RAB7A,SRP14,MFGE8,IQGAP1,GALNS,PFKL,PSMA5,S100A11,DYNC1LI1,ATP6V1A,FTH1,OLA1,APP,CCT8,CD109,KPNB1,PDXK,CSTB,ARPC5,NCSTN,S100P,APEH,CCT2,GUSB,PA2G4,CTNNA1,GAA,PAM,GLB1,EEF2,PSMD1,PSMD2,CD46,PAK2,TCP1,PKM,CALR,IMPDH2,AP2A2,LAMP1,HSP90AA1,TUBB,EEF1A1,HSPD1,HUWE1,GYG1,TUBB4B,PRDX6,QPCT,HMGB1,CTSB,FN1,VAT1,PSMD12,RAC1,DYNC1H1,IGF2R,VCP,XRCC6,PNP,ILF2,QSOX1,CTSS,ECM1,CREG1,PGAM1,HSP90AB1,DPP7,CTSA,CAP1,FUCA1,UBR4,NEU1,HSPA1A,CSNK2B,FTL,ACTR2,KCNAB2,APRT,PRDX4,B4GALT1,TXNDC5,DSP,GDI2,SERPINB1,ASAH1,PGM2,CD9,DIAPH1,GARS1,XRCC5,DYNLL1,NME2,PRCP,JUP,NIT2,ACTN1,PSAP,ALDOC,MVP,CST3,GSTP1,DNASE1,ALAD,PSMD14,AP1M1,IDH1,PSMC2,MAN2B1,PSMD13,CD44,RHOA,NAPRT,GPI,LAMP2,AOC1,NBEAL2,SERPINE2,SERPINA1,MME,PSMD6,PPIA,SDCBP,CAPN1,HSPA8,CAND1,CD63,HEXA,ACLY,PSMC3,CYFIP1,SERPINB6,SPTAN1,VPS13C,DDX3X,MANBA,ALDOA,APLP2,NOTCH1
GO:0035578	Azurophil granule lumen	35	0.635428	bottom	2.98e-05	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000216124,9606.ENSP00000216962,9606.ENSP00000218516,9606.ENSP00000227266,9606.ENSP00000258145,9606.ENSP00000260118,9606.ENSP00000261416,9606.ENSP00000268695,9606.ENSP00000286788,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000306920,9606.ENSP00000309474,9606.ENSP00000339001,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000347872,9606.ENSP00000348965,9606.ENSP00000351777,9606.ENSP00000359540,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000363603,9606.ENSP00000366525,9606.ENSP00000367220,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000395473,9606.ENSP00000401508,9606.ENSP00000428184,9606.ENSP00000466259	FUCA2,GRN,ARSA,PYGB,GLA,CTSC,GNS,GGH,HEXB,GALNS,CCT8,CCT2,GUSB,PA2G4,GLB1,PSMD1,TUBB,TUBB4B,PRDX6,VAT1,DYNC1H1,VCP,CREG1,DPP7,CTSA,CAP1,FUCA1,FTL,ACTR2,TXNDC5,GDI2,MAN2B1,NAPRT,SDCBP,ACLY
