#term ID	term description	genes mapped	enrichment score	direction	false discovery rate	method	matching proteins in your input (IDs)	matching proteins in your input (labels)
GO:0005925	Focal adhesion	138	0.16013	bottom	2.76e-05	ks	9606.ENSP00000005257,9606.ENSP00000011898,9606.ENSP00000200181,9606.ENSP00000200457,9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000216968,9606.ENSP00000217289,9606.ENSP00000222254,9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000242786,9606.ENSP00000243077,9606.ENSP00000245932,9606.ENSP00000246792,9606.ENSP00000249647,9606.ENSP00000252483,9606.ENSP00000252699,9606.ENSP00000256078,9606.ENSP00000256196,9606.ENSP00000260408,9606.ENSP00000261023,9606.ENSP00000261263,9606.ENSP00000263238,9606.ENSP00000263246,9606.ENSP00000263645,9606.ENSP00000263713,9606.ENSP00000264335,9606.ENSP00000264710,9606.ENSP00000264896,9606.ENSP00000267257,9606.ENSP00000268182,9606.ENSP00000272233,9606.ENSP00000275493,9606.ENSP00000283249,9606.ENSP00000290378,9606.ENSP00000293379,9606.ENSP00000294785,9606.ENSP00000295685,9606.ENSP00000296181,9606.ENSP00000296511,9606.ENSP00000296585,9606.ENSP00000297185,9606.ENSP00000298316,9606.ENSP00000299767,9606.ENSP00000300026,9606.ENSP00000300289,9606.ENSP00000305260,9606.ENSP00000306330,9606.ENSP00000308208,9606.ENSP00000313875,9606.ENSP00000315190,9606.ENSP00000316029,9606.ENSP00000320866,9606.ENSP00000324101,9606.ENSP00000324173,9606.ENSP00000327801,9606.ENSP00000333769,9606.ENSP00000338934,9606.ENSP00000339328,9606.ENSP00000339467,9606.ENSP00000340211,9606.ENSP00000341189,9606.ENSP00000341779,9606.ENSP00000346550,9606.ENSP00000348461,9606.ENSP00000350937,9606.ENSP00000351209,9606.ENSP00000352438,9606.ENSP00000352513,9606.ENSP00000353731,9606.ENSP00000354251,9606.ENSP00000357110,9606.ENSP00000358866,9606.ENSP00000359077,9606.ENSP00000361818,9606.ENSP00000361883,9606.ENSP00000361930,9606.ENSP00000362680,9606.ENSP00000364802,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000367154,9606.ENSP00000367220,9606.ENSP00000367263,9606.ENSP00000369538,9606.ENSP00000369756,9606.ENSP00000370588,9606.ENSP00000371267,9606.ENSP00000371958,9606.ENSP00000373905,9606.ENSP00000377508,9606.ENSP00000377941,9606.ENSP00000378368,9606.ENSP00000378769,9606.ENSP00000378965,9606.ENSP00000379287,9606.ENSP00000379350,9606.ENSP00000379975,9606.ENSP00000381581,9606.ENSP00000386896,9606.ENSP00000389631,9606.ENSP00000398632,9606.ENSP00000400175,9606.ENSP00000400717,9606.ENSP00000402060,9606.ENSP00000403459,9606.ENSP00000411825,9606.ENSP00000418525,9606.ENSP00000418754,9606.ENSP00000419425,9606.ENSP00000419446,9606.ENSP00000420213,9606.ENSP00000424183,9606.ENSP00000428184,9606.ENSP00000431984,9606.ENSP00000432660,9606.ENSP00000435777,9606.ENSP00000437125,9606.ENSP00000442600,9606.ENSP00000451300,9606.ENSP00000453508,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000477590,9606.ENSP00000478061,9606.ENSP00000479606,9606.ENSP00000481038,9606.ENSP00000491657,9606.ENSP00000493716,9606.ENSP00000494750,9606.ENSP00000494788,9606.ENSP00000495360,9606.ENSP00000497733,9606.ENSP00000498019,9606.ENSP00000498132,9606.ENSP00000498879,9606.ENSP00000499900	RALA,TSPAN9,ITGB4,TRIP6,VCL,MYH9,PROCR,FERMT1,PIK3R2,PFN1,ARPC3,ADGRE5,LRP1,VASP,RRAS,SNAP23,NECTIN2,ACTN4,KRAS,RRAS2,ADAM10,ITGAV,RAB21,ACTR3,PACSIN2,CD81,EPB41L5,YWHAE,RAB10,SCARB2,PXN,IQGAP1,RHOB,EGFR,ITGB6,ACTC1,ITGA5,NCSTN,ARPC2,ITGB5,ANXA5,ITGA2,HSPA9,ARF6,HSP90B1,PPIB,PDIA3,GNB2,YWHAG,MMP14,CD46,ITGA3,TLN1,CALR,CD151,HSPA5,P4HB,BSG,EZR,PLAUR,RHOG,CORO1B,PTK2,PPP1CC,ANXA6,RAC1,TES,EPHA2,PCBP2,MPZL1,DPP4,NCKAP1,EPB41L2,FLNA,L1CAM,SDC4,CAP1,YWHAB,SRC,HSPA1A,FLOT1,ANXA1,RSU1,ACTR2,AHNAK,GDI2,PTPRA,CD99,YWHAQ,CD9,DNM2,JUP,ACTN1,FLOT2,PPP1CB,SNTB1,YWHAZ,ITGB1,ILK,LCP1,ITGA6,ARPC1B,CD44,RHOA,GNA13,PVR,GRB7,PDCD6IP,MME,PTK7,PPIA,ADAM9,FLNB,LAMTOR3,SDCBP,CAPN1,CFL1,RPS13,HSPA8,DAG1,NUMB,TLN2,YES1,PAK4,CPNE3,MARCKS,CLTC,CYFIP1,LPP,EFNB2,ACTB,CASK,CTNNB1,CDC42,RPS17,CAPN5,CD59,JAK1
GO:0030055	Cell-substrate junction	141	0.156197	bottom	2.76e-05	ks	9606.ENSP00000005257,9606.ENSP00000011898,9606.ENSP00000200181,9606.ENSP00000200457,9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000216968,9606.ENSP00000217289,9606.ENSP00000222254,9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000242786,9606.ENSP00000243077,9606.ENSP00000245932,9606.ENSP00000246792,9606.ENSP00000249647,9606.ENSP00000252483,9606.ENSP00000252699,9606.ENSP00000256078,9606.ENSP00000256196,9606.ENSP00000260408,9606.ENSP00000261023,9606.ENSP00000261263,9606.ENSP00000263238,9606.ENSP00000263246,9606.ENSP00000263645,9606.ENSP00000263713,9606.ENSP00000264335,9606.ENSP00000264710,9606.ENSP00000264896,9606.ENSP00000267257,9606.ENSP00000268182,9606.ENSP00000272233,9606.ENSP00000275493,9606.ENSP00000283249,9606.ENSP00000290378,9606.ENSP00000293379,9606.ENSP00000294785,9606.ENSP00000295685,9606.ENSP00000296181,9606.ENSP00000296511,9606.ENSP00000296585,9606.ENSP00000297185,9606.ENSP00000298316,9606.ENSP00000299767,9606.ENSP00000300026,9606.ENSP00000300289,9606.ENSP00000305260,9606.ENSP00000306330,9606.ENSP00000308208,9606.ENSP00000313875,9606.ENSP00000315190,9606.ENSP00000316029,9606.ENSP00000320866,9606.ENSP00000324101,9606.ENSP00000324173,9606.ENSP00000327801,9606.ENSP00000333769,9606.ENSP00000338934,9606.ENSP00000339328,9606.ENSP00000339467,9606.ENSP00000340211,9606.ENSP00000341189,9606.ENSP00000341779,9606.ENSP00000346550,9606.ENSP00000348461,9606.ENSP00000350937,9606.ENSP00000351209,9606.ENSP00000352438,9606.ENSP00000352513,9606.ENSP00000353731,9606.ENSP00000354251,9606.ENSP00000354923,9606.ENSP00000357110,9606.ENSP00000358866,9606.ENSP00000359077,9606.ENSP00000361818,9606.ENSP00000361883,9606.ENSP00000361930,9606.ENSP00000362680,9606.ENSP00000364802,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000367154,9606.ENSP00000367220,9606.ENSP00000367263,9606.ENSP00000369538,9606.ENSP00000369756,9606.ENSP00000370588,9606.ENSP00000371267,9606.ENSP00000371958,9606.ENSP00000373905,9606.ENSP00000377508,9606.ENSP00000377941,9606.ENSP00000378368,9606.ENSP00000378769,9606.ENSP00000378965,9606.ENSP00000379287,9606.ENSP00000379350,9606.ENSP00000379975,9606.ENSP00000381581,9606.ENSP00000386896,9606.ENSP00000389631,9606.ENSP00000398632,9606.ENSP00000400175,9606.ENSP00000400717,9606.ENSP00000402060,9606.ENSP00000403459,9606.ENSP00000411825,9606.ENSP00000418525,9606.ENSP00000418754,9606.ENSP00000419425,9606.ENSP00000419446,9606.ENSP00000420213,9606.ENSP00000424183,9606.ENSP00000426632,9606.ENSP00000428184,9606.ENSP00000431984,9606.ENSP00000432660,9606.ENSP00000435777,9606.ENSP00000437125,9606.ENSP00000442600,9606.ENSP00000451300,9606.ENSP00000453508,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000477590,9606.ENSP00000478061,9606.ENSP00000479606,9606.ENSP00000481038,9606.ENSP00000491657,9606.ENSP00000493716,9606.ENSP00000494750,9606.ENSP00000494788,9606.ENSP00000495360,9606.ENSP00000497653,9606.ENSP00000497733,9606.ENSP00000498019,9606.ENSP00000498132,9606.ENSP00000498879,9606.ENSP00000499900	RALA,TSPAN9,ITGB4,TRIP6,VCL,MYH9,PROCR,FERMT1,PIK3R2,PFN1,ARPC3,ADGRE5,LRP1,VASP,RRAS,SNAP23,NECTIN2,ACTN4,KRAS,RRAS2,ADAM10,ITGAV,RAB21,ACTR3,PACSIN2,CD81,EPB41L5,YWHAE,RAB10,SCARB2,PXN,IQGAP1,RHOB,EGFR,ITGB6,ACTC1,ITGA5,NCSTN,ARPC2,ITGB5,ANXA5,ITGA2,HSPA9,ARF6,HSP90B1,PPIB,PDIA3,GNB2,YWHAG,MMP14,CD46,ITGA3,TLN1,CALR,CD151,HSPA5,P4HB,BSG,EZR,PLAUR,RHOG,CORO1B,PTK2,PPP1CC,ANXA6,RAC1,TES,EPHA2,PCBP2,MPZL1,DPP4,NCKAP1,DMD,EPB41L2,FLNA,L1CAM,SDC4,CAP1,YWHAB,SRC,HSPA1A,FLOT1,ANXA1,RSU1,ACTR2,AHNAK,GDI2,PTPRA,CD99,YWHAQ,CD9,DNM2,JUP,ACTN1,FLOT2,PPP1CB,SNTB1,YWHAZ,ITGB1,ILK,LCP1,ITGA6,ARPC1B,CD44,RHOA,GNA13,PVR,GRB7,PDCD6IP,MME,PTK7,PPIA,ADAM9,FLNB,LAMTOR3,ERBIN,SDCBP,CAPN1,CFL1,RPS13,HSPA8,DAG1,NUMB,TLN2,YES1,PAK4,CPNE3,MARCKS,CLTC,CYFIP1,LPP,EFNB2,ACTB,CASK,CTNNB1,COL17A1,CDC42,RPS17,CAPN5,CD59,JAK1
GO:0009986	Cell surface	124	0.184247	bottom	3.00e-05	ks	9606.ENSP00000005257,9606.ENSP00000027335,9606.ENSP00000054666,9606.ENSP00000161559,9606.ENSP00000199764,9606.ENSP00000200181,9606.ENSP00000215754,9606.ENSP00000216968,9606.ENSP00000217456,9606.ENSP00000221130,9606.ENSP00000221992,9606.ENSP00000234256,9606.ENSP00000252483,9606.ENSP00000254301,9606.ENSP00000256646,9606.ENSP00000257770,9606.ENSP00000260408,9606.ENSP00000261023,9606.ENSP00000261349,9606.ENSP00000261590,9606.ENSP00000261601,9606.ENSP00000261622,9606.ENSP00000261693,9606.ENSP00000262030,9606.ENSP00000262455,9606.ENSP00000263388,9606.ENSP00000263636,9606.ENSP00000263735,9606.ENSP00000264741,9606.ENSP00000268150,9606.ENSP00000269187,9606.ENSP00000269576,9606.ENSP00000270233,9606.ENSP00000275493,9606.ENSP00000276431,9606.ENSP00000281821,9606.ENSP00000283249,9606.ENSP00000284981,9606.ENSP00000290401,9606.ENSP00000293379,9606.ENSP00000294064,9606.ENSP00000296181,9606.ENSP00000296350,9606.ENSP00000296474,9606.ENSP00000296511,9606.ENSP00000296585,9606.ENSP00000300289,9606.ENSP00000300571,9606.ENSP00000303366,9606.ENSP00000303830,9606.ENSP00000309968,9606.ENSP00000313875,9606.ENSP00000315190,9606.ENSP00000316029,9606.ENSP00000317272,9606.ENSP00000317714,9606.ENSP00000320084,9606.ENSP00000320866,9606.ENSP00000324101,9606.ENSP00000324173,9606.ENSP00000326366,9606.ENSP00000327801,9606.ENSP00000333298,9606.ENSP00000335153,9606.ENSP00000339328,9606.ENSP00000346032,9606.ENSP00000349436,9606.ENSP00000351209,9606.ENSP00000352288,9606.ENSP00000352513,9606.ENSP00000353731,9606.ENSP00000354923,9606.ENSP00000355361,9606.ENSP00000356030,9606.ENSP00000358495,9606.ENSP00000359077,9606.ENSP00000360609,9606.ENSP00000361231,9606.ENSP00000361818,9606.ENSP00000362387,9606.ENSP00000363708,9606.ENSP00000363868,9606.ENSP00000364028,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000367123,9606.ENSP00000370542,9606.ENSP00000371958,9606.ENSP00000376197,9606.ENSP00000376899,9606.ENSP00000377003,9606.ENSP00000377284,9606.ENSP00000377735,9606.ENSP00000377833,9606.ENSP00000379097,9606.ENSP00000379350,9606.ENSP00000381736,9606.ENSP00000382814,9606.ENSP00000383053,9606.ENSP00000386896,9606.ENSP00000389326,9606.ENSP00000392066,9606.ENSP00000398632,9606.ENSP00000400010,9606.ENSP00000401853,9606.ENSP00000402060,9606.ENSP00000406261,9606.ENSP00000409126,9606.ENSP00000410798,9606.ENSP00000418525,9606.ENSP00000419446,9606.ENSP00000426809,9606.ENSP00000432973,9606.ENSP00000442600,9606.ENSP00000442656,9606.ENSP00000443256,9606.ENSP00000447730,9606.ENSP00000449756,9606.ENSP00000495530,9606.ENSP00000498074,9606.ENSP00000498132,9606.ENSP00000498587,9606.ENSP00000498879,9606.ENSP00000499129	RALA,CDH17,VAMP3,CEACAM1,CEACAM6,ITGB4,MIF,PROCR,APMAP,GSR,CEACAM5,SLC1A4,NECTIN2,LGALS3,NOTCH2,NT5E,ADAM10,ITGAV,LRP6,DSG2,USP14,SLC7A5,SCARB1,ATP5F1B,ERP44,NOTCH3,LY75,EPCAM,ITGA9,MFGE8,SLC39A6,KRT10,BCAM,EGFR,TNFRSF10B,EPHA4,ITGB6,APP,NPTN,ITGA5,NEU3,ITGB5,MELTF,MST1R,ANXA5,ITGA2,PDIA3,GPRC5B,LMAN2,INSR,ADAM17,CD46,ITGA3,TLN1,MET,STX4,CD276,CALR,CD151,HSPA5,PSEN1,P4HB,LAMP1,HSP90AA1,PLAUR,ANXA2,ADAM15,EPHA2,PLXNB2,MPZL1,DPP4,DMD,CD47,CD55,IGSF3,L1CAM,HSP90AB1,TSPAN14,SDC4,TSPAN15,BMPR2,ABCA1,ECE1,FLOT1,ANXA1,SLC3A2,SDC1,CD9,TFRC,PTGFRN,TSPAN8,FOLR1,CLDND1,ANXA4,AREG,ITGB1,ATP5F1A,FAM234A,EPHB2,ITGA6,ACE2,DIP2A,CD44,PTPRJ,HYAL2,PVR,ENPP3,ANO6,FCGRT,MME,ADAM9,PROM1,PTPRK,DAG1,ACVR1B,LPAR2,CD63,SLC38A1,ENO1,ENPP1,CAPN5,NOTCH1,CD59,PDIA4
GO:0098590	Plasma membrane region	200	0.1539	bottom	6.00e-05	ks	9606.ENSP00000005257,9606.ENSP00000006724,9606.ENSP00000027335,9606.ENSP00000161559,9606.ENSP00000199764,9606.ENSP00000200181,9606.ENSP00000201647,9606.ENSP00000216181,9606.ENSP00000216446,9606.ENSP00000217289,9606.ENSP00000218340,9606.ENSP00000221992,9606.ENSP00000229340,9606.ENSP00000229729,9606.ENSP00000230461,9606.ENSP00000243077,9606.ENSP00000244007,9606.ENSP00000245932,9606.ENSP00000247461,9606.ENSP00000254958,9606.ENSP00000255380,9606.ENSP00000260408,9606.ENSP00000261023,9606.ENSP00000261263,9606.ENSP00000261622,9606.ENSP00000261681,9606.ENSP00000261693,9606.ENSP00000262219,9606.ENSP00000262461,9606.ENSP00000262613,9606.ENSP00000263246,9606.ENSP00000263645,9606.ENSP00000263713,9606.ENSP00000263735,9606.ENSP00000264741,9606.ENSP00000266980,9606.ENSP00000267101,9606.ENSP00000269187,9606.ENSP00000269571,9606.ENSP00000272233,9606.ENSP00000275493,9606.ENSP00000278193,9606.ENSP00000278742,9606.ENSP00000281821,9606.ENSP00000284878,9606.ENSP00000284981,9606.ENSP00000285238,9606.ENSP00000285735,9606.ENSP00000286298,9606.ENSP00000286371,9606.ENSP00000289575,9606.ENSP00000290401,9606.ENSP00000294064,9606.ENSP00000294785,9606.ENSP00000295522,9606.ENSP00000295685,9606.ENSP00000296370,9606.ENSP00000296474,9606.ENSP00000296849,9606.ENSP00000298316,9606.ENSP00000300935,9606.ENSP00000303830,9606.ENSP00000306010,9606.ENSP00000308895,9606.ENSP00000309968,9606.ENSP00000310208,9606.ENSP00000315190,9606.ENSP00000316029,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000317714,9606.ENSP00000324527,9606.ENSP00000326366,9606.ENSP00000327694,9606.ENSP00000329697,9606.ENSP00000333769,9606.ENSP00000335153,9606.ENSP00000337060,9606.ENSP00000338562,9606.ENSP00000338934,9606.ENSP00000339063,9606.ENSP00000341779,9606.ENSP00000345728,9606.ENSP00000345731,9606.ENSP00000346032,9606.ENSP00000346300,9606.ENSP00000347379,9606.ENSP00000348416,9606.ENSP00000348461,9606.ENSP00000349486,9606.ENSP00000350310,9606.ENSP00000351209,9606.ENSP00000351484,9606.ENSP00000351926,9606.ENSP00000353475,9606.ENSP00000353731,9606.ENSP00000354251,9606.ENSP00000354376,9606.ENSP00000354923,9606.ENSP00000355124,9606.ENSP00000355968,9606.ENSP00000356790,9606.ENSP00000358814,9606.ENSP00000358820,9606.ENSP00000358994,9606.ENSP00000359025,9606.ENSP00000360141,9606.ENSP00000360269,9606.ENSP00000360296,9606.ENSP00000360609,9606.ENSP00000361140,9606.ENSP00000362680,9606.ENSP00000363480,9606.ENSP00000363708,9606.ENSP00000363921,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000367123,9606.ENSP00000367608,9606.ENSP00000369129,9606.ENSP00000369756,9606.ENSP00000370128,9606.ENSP00000370593,9606.ENSP00000370635,9606.ENSP00000370695,9606.ENSP00000371341,9606.ENSP00000373706,9606.ENSP00000373905,9606.ENSP00000376197,9606.ENSP00000376475,9606.ENSP00000376807,9606.ENSP00000377284,9606.ENSP00000377508,9606.ENSP00000377633,9606.ENSP00000377735,9606.ENSP00000378368,9606.ENSP00000378577,9606.ENSP00000378920,9606.ENSP00000379350,9606.ENSP00000381581,9606.ENSP00000382342,9606.ENSP00000383053,9606.ENSP00000384084,9606.ENSP00000386862,9606.ENSP00000389326,9606.ENSP00000390394,9606.ENSP00000392043,9606.ENSP00000398632,9606.ENSP00000399511,9606.ENSP00000400010,9606.ENSP00000400175,9606.ENSP00000400717,9606.ENSP00000401853,9606.ENSP00000403362,9606.ENSP00000405573,9606.ENSP00000406209,9606.ENSP00000406261,9606.ENSP00000409544,9606.ENSP00000413507,9606.ENSP00000416293,9606.ENSP00000421280,9606.ENSP00000426632,9606.ENSP00000426809,9606.ENSP00000430620,9606.ENSP00000432660,9606.ENSP00000435585,9606.ENSP00000437125,9606.ENSP00000440329,9606.ENSP00000441065,9606.ENSP00000442600,9606.ENSP00000443204,9606.ENSP00000444201,9606.ENSP00000444408,9606.ENSP00000445306,9606.ENSP00000449756,9606.ENSP00000451300,9606.ENSP00000454229,9606.ENSP00000463978,9606.ENSP00000470176,9606.ENSP00000479153,9606.ENSP00000479606,9606.ENSP00000479636,9606.ENSP00000479860,9606.ENSP00000479861,9606.ENSP00000481625,9606.ENSP00000483185,9606.ENSP00000483313,9606.ENSP00000484824,9606.ENSP00000485028,9606.ENSP00000486285,9606.ENSP00000493716,9606.ENSP00000494689,9606.ENSP00000494788,9606.ENSP00000495360,9606.ENSP00000496954,9606.ENSP00000497069,9606.ENSP00000497896,9606.ENSP00000498074,9606.ENSP00000498587,9606.ENSP00000498610	RALA,CEACAM7,CDH17,CEACAM1,CEACAM6,ITGB4,EPS8L1,MYH9,PLEK2,FERMT1,RP2,CEACAM5,RAB35,SLC44A4,TMEM30A,LRP1,PLCG1,VASP,CANX,JAG1,CHRM3,ADAM10,ITGAV,RAB21,SLC7A5,MPP5,SCARB1,ANXA13,SLC12A2,SLC9A3R1,PACSIN2,CD81,EPB41L5,EPCAM,ITGA9,SLC39A5,ERBB3,SLC39A6,ERBB2,RHOB,EGFR,LIN7C,ST14,EPHA4,CXADR,APP,ABCC3,RHOC,SLC26A2,ATP1B3,SLCO2B1,NPTN,NEU3,NCSTN,CLDN1,ARPC2,S100P,MST1R,NKD2,ARF6,RAB8A,INSR,ARF4,SLC19A1,ADAM17,SLC5A6,ITGA3,TLN1,BAIAP2,MET,STX4,MYO1D,PSEN1,AP2A2,PLPP2,BSG,HSP90AA1,NME1,STX3,EZR,EEF1A1,PPP1CC,ATP7A,DLG1,ANXA2,CRKL,OCLN,TJP1,RAC1,SCRIB,ATP2B4,EPHA2,NAALADL1,AP2A1,CLDN7,DPP4,NCKAP1,RAB25,DMD,KRT19,SLC30A1,ATP1B1,AHCYL1,EPS8L3,MYO6,STXBP3,GNAS,TACSTD2,PLPP3,HSP90AB1,AKR1A1,SRC,DLG3,BMPR2,PARD3,FLOT1,ANXA1,SLC3A2,CA9,DSP,PTPRA,SLC7A1,PTPRD,SLC39A14,EXOC1,TNK2,DIAPH1,DNM2,TFRC,PRKAR1A,DPEP1,FOLR1,JUP,STAMBP,CLDND1,FLOT2,CLDN3,SLC26A6,ITGB1,LCP1,ABCC1,EPHB2,DTNB,SH3BP4,ACE2,SLC4A7,ATP2B1,CD44,TNIK,PTPRJ,RHOA,GNA13,HYAL2,AP2M1,GPI,EPN1,ENPP3,CLDN4,SEPTIN7,SLC2A1,MYO10,ERBIN,PROM1,HEPH,CFL1,EPS8L2,HSPA8,SLC29A2,SLC16A1,DAG1,C2CD5,SYT7,SLC1A5,ATP1A1,SLC38A1,NUMB,CLN3,SLC16A3,AP2S1,EHD1,CLTC,PLCD3,CIB1,SEPTIN2,SLC6A6,AP2B1,WASF2,MUC1,MUC13,FARP1,EFNB2,EPS8,CASK,CTNNB1,MYO1C,IGF1R,ATP8B1,ENPP1,NOTCH1,SLC29A1
GO:0031253	Cell projection membrane	72	0.323342	bottom	9.33e-05	ks	9606.ENSP00000161559,9606.ENSP00000201647,9606.ENSP00000216446,9606.ENSP00000217289,9606.ENSP00000229340,9606.ENSP00000244007,9606.ENSP00000245932,9606.ENSP00000261023,9606.ENSP00000261622,9606.ENSP00000262461,9606.ENSP00000262613,9606.ENSP00000263246,9606.ENSP00000263713,9606.ENSP00000269187,9606.ENSP00000275493,9606.ENSP00000286298,9606.ENSP00000295685,9606.ENSP00000296370,9606.ENSP00000298316,9606.ENSP00000300935,9606.ENSP00000303830,9606.ENSP00000306010,9606.ENSP00000308895,9606.ENSP00000310208,9606.ENSP00000315190,9606.ENSP00000316029,9606.ENSP00000317714,9606.ENSP00000324527,9606.ENSP00000335153,9606.ENSP00000337060,9606.ENSP00000338934,9606.ENSP00000339063,9606.ENSP00000345728,9606.ENSP00000345731,9606.ENSP00000348461,9606.ENSP00000351209,9606.ENSP00000353731,9606.ENSP00000354251,9606.ENSP00000354376,9606.ENSP00000354923,9606.ENSP00000358820,9606.ENSP00000358994,9606.ENSP00000360609,9606.ENSP00000362680,9606.ENSP00000367608,9606.ENSP00000373706,9606.ENSP00000373905,9606.ENSP00000376807,9606.ENSP00000377284,9606.ENSP00000378920,9606.ENSP00000379350,9606.ENSP00000381581,9606.ENSP00000389326,9606.ENSP00000392043,9606.ENSP00000398632,9606.ENSP00000400010,9606.ENSP00000400175,9606.ENSP00000400717,9606.ENSP00000405573,9606.ENSP00000421280,9606.ENSP00000426809,9606.ENSP00000432660,9606.ENSP00000435585,9606.ENSP00000443204,9606.ENSP00000479153,9606.ENSP00000479860,9606.ENSP00000479861,9606.ENSP00000481625,9606.ENSP00000494689,9606.ENSP00000494788,9606.ENSP00000495360,9606.ENSP00000496954	CEACAM1,EPS8L1,PLEK2,FERMT1,RAB35,PLCG1,VASP,ITGAV,SLC7A5,SLC12A2,SLC9A3R1,PACSIN2,EPB41L5,SLC39A6,EGFR,SLC26A2,ARPC2,S100P,ARF6,RAB8A,INSR,ARF4,SLC19A1,SLC5A6,ITGA3,TLN1,STX4,MYO1D,HSP90AA1,NME1,EZR,EEF1A1,ATP7A,DLG1,RAC1,EPHA2,DPP4,NCKAP1,RAB25,DMD,EPS8L3,MYO6,HSP90AB1,SRC,CA9,DIAPH1,DNM2,DPEP1,FOLR1,SLC26A6,ITGB1,LCP1,ACE2,ATP2B1,CD44,PTPRJ,RHOA,GNA13,GPI,MYO10,PROM1,CFL1,EPS8L2,C2CD5,EHD1,CIB1,SEPTIN2,SLC6A6,EPS8,CASK,CTNNB1,MYO1C
GO:0045178	Basal part of cell	82	0.214747	bottom	9.33e-05	ks	9606.ENSP00000027335,9606.ENSP00000161559,9606.ENSP00000200181,9606.ENSP00000221992,9606.ENSP00000243077,9606.ENSP00000255380,9606.ENSP00000261622,9606.ENSP00000262219,9606.ENSP00000262461,9606.ENSP00000263645,9606.ENSP00000263735,9606.ENSP00000264741,9606.ENSP00000266980,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000278193,9606.ENSP00000278742,9606.ENSP00000284878,9606.ENSP00000285238,9606.ENSP00000286371,9606.ENSP00000295522,9606.ENSP00000296474,9606.ENSP00000296585,9606.ENSP00000296849,9606.ENSP00000308895,9606.ENSP00000310208,9606.ENSP00000315190,9606.ENSP00000317272,9606.ENSP00000317714,9606.ENSP00000324527,9606.ENSP00000333769,9606.ENSP00000335153,9606.ENSP00000338934,9606.ENSP00000345728,9606.ENSP00000345731,9606.ENSP00000346032,9606.ENSP00000348416,9606.ENSP00000349486,9606.ENSP00000350310,9606.ENSP00000353475,9606.ENSP00000356790,9606.ENSP00000359025,9606.ENSP00000360269,9606.ENSP00000360296,9606.ENSP00000360609,9606.ENSP00000363480,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000367123,9606.ENSP00000367608,9606.ENSP00000369129,9606.ENSP00000370128,9606.ENSP00000370635,9606.ENSP00000376197,9606.ENSP00000377284,9606.ENSP00000378368,9606.ENSP00000378920,9606.ENSP00000382342,9606.ENSP00000384084,9606.ENSP00000390394,9606.ENSP00000392043,9606.ENSP00000398632,9606.ENSP00000409544,9606.ENSP00000416293,9606.ENSP00000426632,9606.ENSP00000430620,9606.ENSP00000440329,9606.ENSP00000441065,9606.ENSP00000442600,9606.ENSP00000444408,9606.ENSP00000445306,9606.ENSP00000449756,9606.ENSP00000451300,9606.ENSP00000463978,9606.ENSP00000481625,9606.ENSP00000483313,9606.ENSP00000494788,9606.ENSP00000495360,9606.ENSP00000496954,9606.ENSP00000498074,9606.ENSP00000498610	CDH17,CEACAM1,ITGB4,CEACAM5,LRP1,CHRM3,SLC7A5,ANXA13,SLC12A2,CD81,EPCAM,ITGA9,SLC39A5,ERBB3,ERBB2,EGFR,LIN7C,ST14,CXADR,ABCC3,ATP1B3,CLDN1,MST1R,ITGA2,NKD2,SLC19A1,SLC5A6,ITGA3,MET,STX4,MYO1D,BSG,HSP90AA1,EZR,ATP7A,DLG1,ANXA2,TJP1,SCRIB,ATP2B4,CLDN7,ATP1B1,STXBP3,TACSTD2,PLPP3,HSP90AB1,DLG3,FLOT1,ANXA1,SLC3A2,CA9,DSP,SLC7A1,SLC39A14,TFRC,FOLR1,FLOT2,SLC26A6,ABCC1,DTNB,SLC4A7,ATP2B1,CD44,CLDN4,SLC2A1,ERBIN,HEPH,SLC29A2,SLC16A1,DAG1,SLC1A5,ATP1A1,SLC38A1,NUMB,SLC16A3,SLC6A6,WASF2,CASK,CTNNB1,MYO1C,ENPP1,SLC29A1
